COG0008	ECU10g1460
COG0008	aq_1221
COG0008	TM1351
COG0008	TM1875
COG0008	FN1340
COG0008	DR0485
COG0008	DR1687
COG0008	DR2611_1
COG0008	CAC0990
COG0008	Cgl0237
COG0008	Cgl1263
COG0008	Rv2992c
COG0008	MT3070
COG0008	ML1688
COG0008	L0349
COG0008	SPy0239
COG0008	SP2069
COG0008	SA0486
COG0008	lin0269
COG0008	BS_gltX
COG0008	BH0109
COG0008	sll0179
COG0008	all3205
COG0008	glnS
COG0008	gltX
COG0008	yadB
COG0008	ZglnS
COG0008	ZgltX
COG0008	ZyadB
COG0008	ECs0148
COG0008	ECs0710
COG0008	ECs3278
COG0008	YPO2630
COG0008	YPO2984
COG0008	YPO3398
COG0008	STM0185
COG0008	STM0686
COG0008	STM2415
COG0008	BU070
COG0008	BU415
COG0008	VC0595
COG0008	VC0997
COG0008	VC2214
COG0008	PA1794
COG0008	PA3134
COG0008	PA4724
COG0008	HI0274
COG0008	HI1354
COG0008	PM0528
COG0008	PM1115
COG0008	XF0822
COG0008	XF1338
COG0008	NMB0003
COG0008	NMB0349
COG0008	NMB1560
COG0008	NMA0250
COG0008	NMA1748
COG0008	NMA2138
COG0008	RSc0791
COG0008	RSc1179
COG0008	RSc2210
COG0008	HP0476
COG0008	HP0643
COG0008	jhp0428
COG0008	jhp0588
COG0008	Cj0845c
COG0008	Cj1288c
COG0008	AGl2475
COG0008	AGl791
COG0008	SMc00735
COG0008	SMc03172
COG0008	BMEI0381
COG0008	BMEI0837
COG0008	BMEI0968
COG0008	mll0813
COG0008	mlr0628
COG0008	mlr3479
COG0008	CC1905
COG0008	CC2205
COG0008	RP325
COG0008	RP623
COG0008	RC0448
COG0008	RC0966
COG0008	CT445
COG0008	CPn0560
COG0008	TP0673
COG0008	BB0372
COG0008	UU599
COG0008	MYPU_6820
COG0008	MPN678
COG0008	MG462
COG0009	AF0781
COG0009	VNG2312C
COG0009	MA4554
COG0009	MTH1692
COG0009	MJ0062
COG0009	MK0635
COG0009	Ta0302
COG0009	TVN1298
COG0009	PH0435
COG0009	PAB1302
COG0009	PAE2978
COG0009	SSO0664
COG0009	APE2397
COG0009	YGL169w
COG0009	SPCC895.03c
COG0009	ECU09g1610
COG0009	aq_651
COG0009	TM0852
COG0009	FN1993
COG0009	DR1862
COG0009	CAC2882
COG0009	Cgl1176
COG0009	Rv1301
COG0009	MT1340
COG0009	ML1136
COG0009	L189883
COG0009	SPy1143
COG0009	SP1022
COG0009	SA0838
COG0009	SA1918
COG0009	lin2685
COG0009	BS_ywlC
COG0009	BH3771
COG0009	sll0216
COG0009	sll1866
COG0009	slr0006
COG0009	alr0116
COG0009	alr0201
COG0009	yciO
COG0009	yrdC
COG0009	ZyciO
COG0009	ZyrdC
COG0009	ECs1839
COG0009	ECs4148
COG0009	YPO0245a
COG0009	YPO2212
COG0009	STM1720
COG0009	STM3402
COG0009	BU494
COG0009	VC0054
COG0009	VC1079
COG0009	VC1178
COG0009	PA0022
COG0009	PA3199
COG0009	HI0656
COG0009	HI1198
COG0009	PM0662
COG0009	PM1270
COG0009	XF0919
COG0009	NMB0436
COG0009	NMB2150
COG0009	NMA0237
COG0009	NMA2049
COG0009	RSc0577
COG0009	RSc1141
COG0009	AGc1315
COG0009	SMc00984
COG0009	BMEI1528
COG0009	mlr7439
COG0009	CC3390
COG0009	RP848
COG0009	RC1315
COG0009	CT137
COG0009	CPn0270
COG0009	TP0182
COG0009	BB0734
COG0009	BBT06
COG0009	BBU11
COG0009	UU005m
COG0009	MYPU_6130
COG0009	MPN362_2
COG0009	MG259_2
COG0010	AF0646
COG0010	VNG1209G
COG0010	VNG1767G
COG0010	MA3986
COG0010	MTH868
COG0010	MJ0309
COG0010	MK0738
COG0010	Ta1058
COG0010	TVN0538
COG0010	PH0083
COG0010	PH0794
COG0010	PAB0050
COG0010	PAB1539
COG0010	PAE2260
COG0010	SSO0445
COG0010	SSO2732
COG0010	APE0316
COG0010	APE1637
COG0010	YPL111w
COG0010	SPAC11D3.09
COG0010	SPAC3H1.07
COG0010	SPAPB24D3.03
COG0010	SPBC8E4.03
COG0010	SPBP26C9.02c
COG0010	FN0501_2
COG0010	FN0662
COG0010	DR0651
COG0010	DRA0149
COG0010	CAC1054
COG0010	SPy2090
COG0010	SA1968
COG0010	SA2125
COG0010	BS_hutG
COG0010	BS_rocF
COG0010	BS_ywhG
COG0010	BH0654
COG0010	BH1985
COG0010	BH2984
COG0010	BH3810
COG0010	BH3948
COG0010	sll0228
COG0010	sll1077
COG0010	alr2310
COG0010	speB
COG0010	ZspeB
COG0010	ECs3812
COG0010	STM0788
COG0010	STM3078
COG0010	VC1204
COG0010	VCA0814
COG0010	PA0288
COG0010	PA1421
COG0010	PA3175
COG0010	PM1381
COG0010	XF1250
COG0010	NMB0469
COG0010	NMA2016
COG0010	RSc0158
COG0010	RSc2645
COG0010	RSp1578
COG0010	HP1399
COG0010	jhp1427
COG0010	AGc2296
COG0010	AGl1693
COG0010	AGpT56
COG0010	SMa1711
COG0010	SMc01802
COG0010	SMc01967
COG0010	SMc03091
COG0010	BMEI0110
COG0010	BMEI1170
COG0010	BMEII0396
COG0010	mll0412
COG0010	mll6778
COG0010	mll8453
COG0010	mlr4895
COG0010	mlr5015
COG0010	mlr5700_2
COG0011	AF0571
COG0011	VNG1877C
COG0011	MTH1187
COG0011	MJ1052
COG0011	MK1019
COG0011	Ta0847m
COG0011	TVN0940
COG0011	PH1904
COG0011	PAB1240
COG0011	PAE1158
COG0011	YBL001c
COG0011	aq_2067
COG0011	TM0486
COG0011	CAC1398
COG0011	CAC2786
COG0011	Cgl1190
COG0011	Rv1898
COG0011	MT1949
COG0011	SP2199
COG0011	SA1133
COG0011	SA1376
COG0011	BS_yqgV
COG0011	BH1437_2
COG0011	BH3874
COG0011	sll0230
COG0012	AF1364
COG0012	VNG0504G
COG0012	VNG1749G
COG0012	MA4401
COG0012	MTH1515
COG0012	MJ1332
COG0012	MK0373
COG0012	Ta0905
COG0012	TVN1009
COG0012	PH0525
COG0012	PAB1357
COG0012	PAE3165
COG0012	SSO0743
COG0012	APE1164
COG0012	YBR025c
COG0012	YGR210c
COG0012	YHL014c
COG0012	SPAC27E2.03c
COG0012	SPACUNK4.13c
COG0012	SPBC428.15
COG0012	ECU06g1190
COG0012	aq_609
COG0012	TM1240
COG0012	FN1365
COG0012	DR1386
COG0012	CAC2134
COG0012	Cgl1003
COG0012	Rv1112
COG0012	MT1143
COG0012	ML1936
COG0012	L0161
COG0012	SPy0006
COG0012	SP0004
COG0012	SA0351
COG0012	lin2919
COG0012	BS_yyaF
COG0012	BH4051
COG0012	sll0245
COG0012	all0723
COG0012	ychF
COG0012	ZychF
COG0012	ECs1708
COG0012	YPO2010
COG0012	STM1784
COG0012	BU191
COG0012	VC2185
COG0012	PA4673
COG0012	HI0393
COG0012	PM0163
COG0012	XF2641
COG0012	NMB1838
COG0012	NMA0618
COG0012	RSc2898
COG0012	HP0569
COG0012	jhp0516
COG0012	Cj0930
COG0012	AGc4063
COG0012	SMc02695
COG0012	BMEI0479
COG0012	mlr2695
COG0012	CC0479
COG0012	RP604
COG0012	RC0928
COG0012	CT092
COG0012	CPn0321
COG0012	TP0124
COG0012	BB0235
COG0012	UU595
COG0012	MYPU_1650
COG0012	MPN026
COG0012	MG024
COG0013	AF2255
COG0013	VNG2283G
COG0013	MA0194
COG0013	MTH1683
COG0013	MJ0564
COG0013	MK0900
COG0013	Ta0849
COG0013	TVN0819
COG0013	PH0297
COG0013	PAB1245
COG0013	PAE3565
COG0013	SSO0341
COG0013	APE2166
COG0013	YOR335c
COG0013	SPAC23C11.09
COG0013	ECU02g1490
COG0013	aq_1293
COG0013	TM1396
COG0013	FN0697
COG0013	DR2300
COG0013	CAC1678
COG0013	Cgl1594
COG0013	Rv2555c
COG0013	MT2632
COG0013	ML0512
COG0013	L0343
COG0013	SPy1389
COG0013	SP1383
COG0013	SA1446
COG0013	lin1539
COG0013	BS_alaS
COG0013	BH1267
COG0013	sll0362
COG0013	alr2418
COG0013	alaS
COG0013	ZalaS
COG0013	ECs3554
COG0013	YPO3305
COG0013	STM2827
COG0013	BU403
COG0013	VC0545
COG0013	PA0903
COG0013	HI0814
COG0013	PM1287
COG0013	XF0124
COG0013	NMB1595
COG0013	NMA1788
COG0013	RSc0797
COG0013	HP1241
COG0013	jhp1162
COG0013	Cj0506
COG0013	AGc3437
COG0013	SMc00475
COG0013	BMEI0789
COG0013	mlr0032
COG0013	CC2529
COG0013	RP856
COG0013	RC1327
COG0013	CT749
COG0013	CPn0892
COG0013	TP1017
COG0013	BB0220
COG0013	UU369
COG0013	MYPU_5570
COG0013	MPN418
COG0013	MG292
COG0014	MA4100
COG0014	YOR323c
COG0014	SPAC821.11
COG0014	aq_1071
COG0014	TM0293
COG0014	DR1826
COG0014	CAC3254
COG0014	Cgl2303
COG0014	Rv2427c
COG0014	MT2500
COG0014	ML1458
COG0014	L0116
COG0014	SPy1670
COG0014	SP0932
COG0014	lin1227
COG0014	BS_proA
COG0014	BH1504
COG0014	sll0373
COG0014	sll0461
COG0014	all2166
COG0014	alr3995
COG0014	proA
COG0014	ZproA
COG0014	ECs0270
COG0014	YPO3221
COG0014	STM0322
COG0014	VC2273
COG0014	PA4007
COG0014	HI1239
COG0014	PM0936
COG0014	XF1005
COG0014	NMB1068
COG0014	NMA1267
COG0014	RSc2741
COG0014	Cj0558c
COG0014	AGc5042
COG0014	SMc03777
COG0014	BMEI0208
COG0014	mll4009
COG0014	CC3430
COG0014	TP0350
COG0015	AF2242
COG0015	VNG0415G
COG0015	MA3971
COG0015	MTH1537
COG0015	MJ0929
COG0015	MK1085
COG0015	Ta0523
COG0015	TVN0999
COG0015	PH0852
COG0015	PAB0829
COG0015	PAE0972
COG0015	SSO0240
COG0015	YLR359w
COG0015	SPBC14F5.09c
COG0015	SPBC8E4.05c
COG0015	aq_597
COG0015	TM1095
COG0015	FN0368
COG0015	DR2178
COG0015	CAC1821
COG0015	Cgl1998
COG0015	Cgl2345
COG0015	Cgl2546
COG0015	Rv0777
COG0015	MT0801
COG0015	ML2230
COG0015	L88187
COG0015	SPy0036
COG0015	SP0056
COG0015	SA1724
COG0015	lin1885
COG0015	BS_purB
COG0015	BH0625
COG0015	sll0421
COG0015	alr3395
COG0015	purB
COG0015	ZpurB
COG0015	ECs1603
COG0015	YPO1636
COG0015	STM1232
COG0015	BU263
COG0015	VC1126
COG0015	PA0230
COG0015	PA2629
COG0015	PA3516
COG0015	PA3517
COG0015	HI0639
COG0015	PM1851
COG0015	XF1553
COG0015	NMB0284
COG0015	NMA2203
COG0015	RSc2251
COG0015	RSc2720
COG0015	HP1112
COG0015	jhp1039
COG0015	Cj0023
COG0015	Cj1394
COG0015	AGc3377
COG0015	AGl661
COG0015	SMb20575
COG0015	SMc00508
COG0015	BMEI1117
COG0015	BMEII0634
COG0015	mll0079
COG0015	mlr7211
COG0015	CC2410
COG0015	CC2487
COG0016	AF1955
COG0016	VNG2504G
COG0016	MA0171
COG0016	MTH742
COG0016	MJ0487
COG0016	MK0271
COG0016	Ta0639
COG0016	TVN1037
COG0016	PH0658
COG0016	PAB2426
COG0016	PAE1441
COG0016	SSO0100
COG0016	APE2302
COG0016	YFL022c
COG0016	YPR047w_1
COG0016	SPAC3G9.06
COG0016	SPCC736.03c_1
COG0016	ECU07g1660
COG0016	aq_953
COG0016	TM0821
COG0016	FN2123
COG0016	DR2354
COG0016	CAC2357
COG0016	Cgl1356
COG0016	Rv1649
COG0016	MT1687
COG0016	ML1401
COG0016	L0354
COG0016	SPy0768
COG0016	SP0579
COG0016	SA0985
COG0016	lin1184
COG0016	BS_pheS
COG0016	BH3111
COG0016	sll0454
COG0016	all4845
COG0016	pheS
COG0016	ZpheS
COG0016	ECs2421
COG0016	YPO2429
COG0016	STM1337
COG0016	BU129
COG0016	VC1219
COG0016	PA2740
COG0016	HI1311
COG0016	PM0631
COG0016	XF0741
COG0016	NMB0724
COG0016	NMA0933
COG0016	RSc1581
COG0016	HP0403
COG0016	jhp0978
COG0016	Cj0897c
COG0016	AGc443
COG0016	SMc00365
COG0016	BMEI2005
COG0016	mll5055
COG0016	CC1044
COG0016	RP417
COG0016	RC0581
COG0016	CT836
COG0016	CPn0993
COG0016	TP0973
COG0016	BB0513
COG0016	UU458
COG0016	MYPU_3480
COG0016	MPN105
COG0016	MG194
COG0017	AF0920
COG0017	VNG0461G
COG0017	MA1684
COG0017	MTH226
COG0017	MJ1555
COG0017	MK0710
COG0017	Ta0519
COG0017	Ta0609m
COG0017	Ta0946
COG0017	TVN0659
COG0017	TVN0996
COG0017	TVN1090
COG0017	PH0241
COG0017	PH0270
COG0017	PH1020
COG0017	PAB0646
COG0017	PAB2203
COG0017	PAB2356
COG0017	PAE0703
COG0017	PAE2557
COG0017	PAE2973
COG0017	SSO0173
COG0017	APE2192
COG0017	YCR024c
COG0017	YHR019c
COG0017	YLL018c
COG0017	SPBC1198.10c
COG0017	SPBC1773.10c
COG0017	SPCC1223.07c
COG0017	ECU06g0790
COG0017	ECU09g1680
COG0017	FN0040
COG0017	DR1055
COG0017	DR1270
COG0017	CAC2979
COG0017	CAC3260
COG0017	CAC3564
COG0017	L0345
COG0017	SPy0559
COG0017	SPy0651
COG0017	SP1542
COG0017	SA1287
COG0017	lin2010
COG0017	BS_asnS
COG0017	BH1696
COG0017	sll0495
COG0017	alr3658
COG0017	asnS
COG0017	ZasnS
COG0017	ECs1013
COG0017	YPO1412
COG0017	STM1000
COG0017	BU360
COG0017	VC1297
COG0017	HI1302
COG0017	PM0643
COG0017	XF2563
COG0017	TP0609
COG0017	BB0101
COG0017	UU365
COG0017	MYPU_7710
COG0017	MPN252
COG0017	MG113
COG0018	AF0894
COG0018	VNG6312G
COG0018	MA0043
COG0018	MTH1447
COG0018	MJ0237
COG0018	MK0758
COG0018	Ta0281
COG0018	TVN1320
COG0018	PH1478
COG0018	PAB0469
COG0018	PAE3343
COG0018	SSO0857
COG0018	APE1756
COG0018	YDR341c
COG0018	YHR091c
COG0018	SPBC25B2.09c
COG0018	ECU08g0550
COG0018	aq_923
COG0018	TM1093
COG0018	FN0506
COG0018	DR2568
COG0018	CAC1041
COG0018	Cgl1153
COG0018	Rv1292
COG0018	MT1331
COG0018	ML1127
COG0018	L0344
COG0018	SPy2151
COG0018	SP2078
COG0018	SA0564
COG0018	lin2706
COG0018	BS_argS
COG0018	BH0834
COG0018	BH3808
COG0018	sll0502
COG0018	all3717
COG0018	argS
COG0018	ZargS
COG0018	ECs2586
COG0018	YPO2046
COG0018	STM1909
COG0018	BU242
COG0018	VC2074
COG0018	PA5051
COG0018	HI1583
COG0018	PM0551
COG0018	XF0147
COG0018	NMB1506
COG0018	NMA1707
COG0018	RSc0287
COG0018	HP0319
COG0018	jhp0302
COG0018	Cj1175c
COG0018	AGc3144
COG0018	SMc02073
COG0018	BMEI1089
COG0018	mll1091
COG0018	CC3359
COG0018	RP065
COG0018	RC0095
COG0018	CT454
COG0018	CPn0570
COG0018	TP0831
COG0018	BB0594
COG0018	UU278
COG0018	MYPU_2430
COG0018	MPN556
COG0018	MG378
COG0019	AF0800
COG0019	MA0726
COG0019	MA2728
COG0019	MTH1335
COG0019	MJ1097
COG0019	MK0483
COG0019	Ta0788m
COG0019	TVN0806
COG0019	YKL184w
COG0019	SPAC144.04c
COG0019	aq_1208
COG0019	aq_728
COG0019	TM1517
COG0019	TM1873
COG0019	DR1410
COG0019	DR1758
COG0019	CAC0608
COG0019	Cgl1154
COG0019	Cgl2084_2
COG0019	Rv1293
COG0019	MT1332
COG0019	ML1128
COG0019	L0121
COG0019	SP0166
COG0019	SP0920
COG0019	SP1978
COG0019	SA0119
COG0019	SA1232
COG0019	lin2066
COG0019	BS_lysA
COG0019	BH1544
COG0019	BH3958
COG0019	sll0504
COG0019	sll0873
COG0019	all2997
COG0019	lysA
COG0019	ZlysA
COG0019	ECs3695
COG0019	YPO0796
COG0019	STM2360
COG0019	STM3013
COG0019	BU438
COG0019	VC0125
COG0019	VC1623
COG0019	PA4519
COG0019	PA5277
COG0019	HI0727
COG0019	PM0371
COG0019	PM1424
COG0019	XF1116_2
COG0019	NMB1976
COG0019	NMA0468
COG0019	RSc2979
COG0019	RSp0424
COG0019	RSp0679
COG0019	HP0020
COG0019	HP0290
COG0019	jhp0018
COG0019	jhp0275
COG0019	Cj0314
COG0019	Cj1515c
COG0019	AGc3079
COG0019	AGl1366
COG0019	AGl2454
COG0019	AGl3227
COG0019	SMb21631
COG0019	SMc00723
COG0019	SMc02983
COG0019	BMEI0084
COG0019	BMEI1589
COG0019	BMEII1133
COG0019	mll1584
COG0019	mll2974
COG0019	mlr3508
COG0019	CC0360
COG0019	CC2213
COG0020	AF0707
COG0020	AF1219
COG0020	VNG1779C
COG0020	VNG1781C
COG0020	MA1831
COG0020	MA3723
COG0020	MA4402
COG0020	MTH232
COG0020	MJ1372
COG0020	MK0767
COG0020	Ta0546
COG0020	TVN0600
COG0020	PH1590
COG0020	PAB0394
COG0020	PAE2942
COG0020	SSO0163
COG0020	APE1385
COG0020	YBR002c
COG0020	YDL193w_2
COG0020	YMR101c
COG0020	SPAC4D7.04c
COG0020	SPBC2A9.06c
COG0020	ECU09g1870
COG0020	aq_1248
COG0020	TM1398
COG0020	FN1326
COG0020	DR2447
COG0020	CAC1432
COG0020	CAC1791
COG0020	Cgl0966
COG0020	Cgl2231
COG0020	Rv1086
COG0020	Rv2361c
COG0020	MT1118
COG0020	MT1118.2
COG0020	MT2430
COG0020	ML0634
COG0020	ML2467
COG0020	L183602
COG0020	SPy1965
COG0020	SP0261
COG0020	SA1103
COG0020	lin1352
COG0020	BS_yluA
